Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Middelvind;Snødybde;Relativ luftfuktighet
Oslo - Blindern;SN18700;14.01.2024 13:00;0;-0,7;0,4;27,86;78
Oslo - Blindern;SN18700;14.01.2024 14:00;0;-0,6;0,3;27,86;79
Oslo - Blindern;SN18700;14.01.2024 15:00;0;-0,6;0,7;27,94;81
Oslo - Blindern;SN18700;14.01.2024 16:00;0,5;-1,3;0,3;28,33;92
Oslo - Blindern;SN18700;14.01.2024 17:00;0,6;-1,4;0,4;30,29;96
Oslo - Blindern;SN18700;14.01.2024 18:00;0,7;-1,2;1,3;32,91;98
Oslo - Blindern;SN18700;14.01.2024 19:00;0,7;-0,3;3;33,95;94
Oslo - Blindern;SN18700;14.01.2024 20:00;1,5;-1;9;36,88;96
Oslo - Blindern;SN18700;14.01.2024 21:00;1,5;-2,3;9,1;40,52;92
Oslo - Blindern;SN18700;14.01.2024 22:00;0,6;-2,7;9,3;41,44;85
Oslo - Blindern;SN18700;14.01.2024 23:00;0,3;-3,1;6,6;41,08;77
Oslo - Blindern;SN18700;15.01.2024 00:00;0;-3,7;8,3;40,69;71
Oslo - Blindern;SN18700;15.01.2024 01:00;0;-4,4;7,3;40,98;69
Oslo - Blindern;SN18700;15.01.2024 02:00;0;-4,9;6,2;40,78;67
Oslo - Blindern;SN18700;15.01.2024 03:00;0;-5,5;6,1;40,63;65
Oslo - Blindern;SN18700;15.01.2024 04:00;0;-6;4,4;40,52;63
Oslo - Blindern;SN18700;15.01.2024 05:00;0;-8,2;1,5;40,38;73
Oslo - Blindern;SN18700;15.01.2024 06:00;0;-9,4;0,6;40,4;83
Oslo - Blindern;SN18700;15.01.2024 07:00;0;-9,5;1;40,28;80
Oslo - Blindern;SN18700;15.01.2024 08:00;0;-10,1;0,8;40,21;82
Oslo - Blindern;SN18700;15.01.2024 09:00;0;-10,6;1,9;40,07;80
Oslo - Blindern;SN18700;15.01.2024 10:00;0;-10,8;2,3;39,98;83
Oslo - Blindern;SN18700;15.01.2024 11:00;0;-8,1;1;39,81;75
Oslo - Blindern;SN18700;15.01.2024 12:00;0;-7,2;1;39,74;72
Oslo - Blindern;SN18700;15.01.2024 13:00;0;-6,2;0,9;39,64;63
Oslo - Blindern;SN18700;15.01.2024 14:00;0;-6,8;1,1;39,53;68
Oslo - Blindern;SN18700;15.01.2024 15:00;0;-7,4;0,8;39,46;71
Oslo - Blindern;SN18700;15.01.2024 16:00;0;-9,3;1,3;39,39;79
Oslo - Blindern;SN18700;15.01.2024 17:00;0;-10,2;1,9;39,33;79
Oslo - Blindern;SN18700;15.01.2024 18:00;0;-10,9;0,9;39,29;81
Oslo - Blindern;SN18700;15.01.2024 19:00;0;-12,3;0,3;39,21;82
Oslo - Blindern;SN18700;15.01.2024 20:00;0;-12,7;0,8;39,22;83
Oslo - Blindern;SN18700;15.01.2024 21:00;0;-13,1;1,1;39,01;81
Oslo - Blindern;SN18700;15.01.2024 22:00;0;-13,6;2,3;38,74;80
Oslo - Blindern;SN18700;15.01.2024 23:00;0;-13,7;1;38,65;79
Oslo - Blindern;SN18700;16.01.2024 00:00;0;-13,8;1,6;38,56;80
Oslo - Blindern;SN18700;16.01.2024 01:00;0;-15,8;1,5;38,47;80
Oslo - Blindern;SN18700;16.01.2024 02:00;0;-16,1;1,3;38,39;81
Oslo - Blindern;SN18700;16.01.2024 03:00;0;-16,8;1,1;38,3;82
Oslo - Blindern;SN18700;16.01.2024 04:00;0;-17,1;1,2;38,22;84
Oslo - Blindern;SN18700;16.01.2024 05:00;0;-17,5;1,4;38,17;82
Oslo - Blindern;SN18700;16.01.2024 06:00;0;-18,6;1,2;38,02;81
Oslo - Blindern;SN18700;16.01.2024 07:00;0;-17,2;2,3;37,96;83
Oslo - Blindern;SN18700;16.01.2024 08:00;0;-15,7;2,1;37,91;88
Oslo - Blindern;SN18700;16.01.2024 09:00;0,1;-14,8;1,1;37,78;89
Oslo - Blindern;SN18700;16.01.2024 10:00;0,1;-13,7;0,9;37,74;91
Oslo - Blindern;SN18700;16.01.2024 11:00;0;-12,6;0,6;37,57;90
Oslo - Blindern;SN18700;16.01.2024 12:00;0;-11,7;0,5;37,46;91
Oslo - Blindern;SN18700;16.01.2024 13:00;0;-11,2;0,7;37,44;91
Oslo - Blindern;SN18700;16.01.2024 14:00;0;-10,8;1,2;37,26;92
Oslo - Blindern;SN18700;16.01.2024 15:00;0;-10,3;0,4;37,3;92
Oslo - Blindern;SN18700;16.01.2024 16:00;0;-10;1,7;37,21;92
Oslo - Blindern;SN18700;16.01.2024 17:00;0;-10;2,3;37,12;92
Oslo - Blindern;SN18700;16.01.2024 18:00;0;-9,4;2,5;37,09;91
Oslo - Blindern;SN18700;16.01.2024 19:00;0,3;-8,6;3,2;37,77;90
Oslo - Blindern;SN18700;16.01.2024 20:00;0,2;-7,4;3,3;37,9;90
Oslo - Blindern;SN18700;16.01.2024 21:00;0,3;-7,3;3,4;38,02;89
Oslo - Blindern;SN18700;16.01.2024 22:00;0,9;-7,3;3,9;39,59;93
Oslo - Blindern;SN18700;16.01.2024 23:00;0,2;-7,6;3,3;40,6;87
Oslo - Blindern;SN18700;17.01.2024 00:00;0;-7,7;2,3;40,48;85
Oslo - Blindern;SN18700;17.01.2024 01:00;0;-7,3;2,3;40,33;85
Oslo - Blindern;SN18700;17.01.2024 02:00;0;-7,3;2,8;40,2;84
Oslo - Blindern;SN18700;17.01.2024 03:00;0;-7,3;3,3;40,05;86
Oslo - Blindern;SN18700;17.01.2024 04:00;0;-7,1;3,1;39,92;86
Oslo - Blindern;SN18700;17.01.2024 05:00;0;-7,7;6,3;39,8;88
Oslo - Blindern;SN18700;17.01.2024 06:00;0,2;-6,9;7,6;39,77;90
Oslo - Blindern;SN18700;17.01.2024 07:00;1,8;-6,6;8,5;43,41;90
Oslo - Blindern;SN18700;17.01.2024 08:00;0,8;-6,1;8,8;44,13;89
Oslo - Blindern;SN18700;17.01.2024 09:00;1,5;-6,1;10,5;45,88;91
Oslo - Blindern;SN18700;17.01.2024 10:00;2,3;-6,1;10,7;48,57;94
Oslo - Blindern;SN18700;17.01.2024 11:00;0,5;-5,7;10,8;51,23;92
Oslo - Blindern;SN18700;17.01.2024 12:00;0,8;-6,5;11;52,37;88
Oslo - Blindern;SN18700;17.01.2024 13:00;2,7;-6,8;10,8;50,82;86
Oslo - Blindern;SN18700;17.01.2024 14:00;0,8;-6,6;9,6;49,36;82
Oslo - Blindern;SN18700;17.01.2024 15:00;0,9;-6,1;6,8;48,84;76
Oslo - Blindern;SN18700;17.01.2024 16:00;0,2;-6,3;3,4;48,56;75
Oslo - Blindern;SN18700;17.01.2024 17:00;0;-6,4;3,3;48,38;74
Oslo - Blindern;SN18700;17.01.2024 18:00;0;-6,9;1,2;48,29;78
Oslo - Blindern;SN18700;17.01.2024 19:00;0;-6,9;2,5;48,08;75
Oslo - Blindern;SN18700;17.01.2024 20:00;0;-7,7;1,1;47,95;79
Oslo - Blindern;SN18700;17.01.2024 21:00;0;-7;1,5;47,76;77
Oslo - Blindern;SN18700;17.01.2024 22:00;0;-7,7;1,9;47,71;78
Oslo - Blindern;SN18700;17.01.2024 23:00;0;-5,9;2,7;47,54;66
Oslo - Blindern;SN18700;18.01.2024 00:00;0;-8,1;2,2;47,45;79
Oslo - Blindern;SN18700;18.01.2024 01:00;0;-8,5;0,8;47,36;79
Oslo - Blindern;SN18700;18.01.2024 02:00;0;-9,5;1,3;47,25;81
Oslo - Blindern;SN18700;18.01.2024 03:00;0;-10,3;1,2;47,1;78
Oslo - Blindern;SN18700;18.01.2024 04:00;0;-10,9;1,4;46,96;78
Oslo - Blindern;SN18700;18.01.2024 05:00;0;-10,9;0,5;46,83;83
Oslo - Blindern;SN18700;18.01.2024 06:00;0;-11,1;1,6;46,79;79
Oslo - Blindern;SN18700;18.01.2024 07:00;0;-11,3;1,3;46,61;79
Oslo - Blindern;SN18700;18.01.2024 08:00;0;-11,1;1,5;46,6;79
Oslo - Blindern;SN18700;18.01.2024 09:00;0;-12,3;1,6;46,43;85
Oslo - Blindern;SN18700;18.01.2024 10:00;0,1;-11,2;2,3;46,33;79
Oslo - Blindern;SN18700;18.01.2024 11:00;0;-9,5;1,7;46,18;77
Oslo - Blindern;SN18700;18.01.2024 12:00;0;-7,2;1;46,12;73
Oslo - Blindern;SN18700;18.01.2024 13:00;0;-6,2;0,7;46,02;68
Oslo - Blindern;SN18700;18.01.2024 14:00;0;-5,7;0,6;45,95;69
Oslo - Blindern;SN18700;18.01.2024 15:00;0;-6,8;0,8;45,8;74
Oslo - Blindern;SN18700;18.01.2024 16:00;0;-8,9;2,6;45,73;82
Oslo - Blindern;SN18700;18.01.2024 17:00;0;-10,2;2,2;45,64;85
Oslo - Blindern;SN18700;18.01.2024 18:00;0;-10,3;1,7;45,51;86
Oslo - Blindern;SN18700;18.01.2024 19:00;0;-11,2;1,4;45,43;84
Oslo - Blindern;SN18700;18.01.2024 20:00;0;-11,3;1,4;45,34;86
Oslo - Blindern;SN18700;18.01.2024 21:00;0;-12,2;1,8;45,17;88
Oslo - Blindern;SN18700;18.01.2024 22:00;0;-12,5;1,4;45,13;87
Oslo - Blindern;SN18700;18.01.2024 23:00;0;-13,3;0,8;45,01;88
Oslo - Blindern;SN18700;19.01.2024 00:00;0;-13,5;0,4;45,01;88
Oslo - Blindern;SN18700;19.01.2024 01:00;0;-13,9;0,4;44,82;88
Oslo - Blindern;SN18700;19.01.2024 02:00;0;-13,1;2;44,73;86
Oslo - Blindern;SN18700;19.01.2024 03:00;0;-13,9;0,8;44,69;89
Oslo - Blindern;SN18700;19.01.2024 04:00;0;-12,4;1,6;44,6;89
Oslo - Blindern;SN18700;19.01.2024 05:00;0;-12,4;1,9;44,51;87
Oslo - Blindern;SN18700;19.01.2024 06:00;0;-12,1;2;44,43;88
Oslo - Blindern;SN18700;19.01.2024 07:00;0;-12;2;44,44;88
Oslo - Blindern;SN18700;19.01.2024 08:00;0;-11,8;1,6;44,28;87
Oslo - Blindern;SN18700;19.01.2024 09:00;0;-11,1;0,6;44,26;91
Oslo - Blindern;SN18700;19.01.2024 10:00;0;-12,1;0,8;44,14;88
Oslo - Blindern;SN18700;19.01.2024 11:00;0;-11,3;1,3;44,12;87
Oslo - Blindern;SN18700;19.01.2024 12:00;0;-10,7;0,5;43,97;86
Oslo - Blindern;SN18700;19.01.2024 13:00;0;-9,8;1,5;43,93;85
Oslo - Blindern;SN18700;19.01.2024 14:00;0;-8,9;1,4;43,9;87
Oslo - Blindern;SN18700;19.01.2024 15:00;0;-8,8;1,4;43,86;87
Oslo - Blindern;SN18700;19.01.2024 16:00;0;-10;3;43,82;88
Oslo - Blindern;SN18700;19.01.2024 17:00;0;-10;2,9;43,65;88
Oslo - Blindern;SN18700;19.01.2024 18:00;0;-11,4;2;43,69;87
Oslo - Blindern;SN18700;19.01.2024 19:00;0;-12,1;1,2;43,58;88
Oslo - Blindern;SN18700;19.01.2024 20:00;0;-13,1;1,3;43,63;88
Oslo - Blindern;SN18700;19.01.2024 21:00;0;-12,8;2,7;43,55;85
Oslo - Blindern;SN18700;19.01.2024 22:00;0;-13,4;1,4;43,67;87
Oslo - Blindern;SN18700;19.01.2024 23:00;0;-13,3;1,3;43,65;86
Oslo - Blindern;SN18700;20.01.2024 00:00;0;-12,7;1,5;43,71;85
Oslo - Blindern;SN18700;20.01.2024 01:00;0;-10,5;2,8;43,45;81
Oslo - Blindern;SN18700;20.01.2024 02:00;0;-11,2;2,3;43,39;80
Oslo - Blindern;SN18700;20.01.2024 03:00;0;-14,2;0,8;43,26;87
Oslo - Blindern;SN18700;20.01.2024 04:00;0;-14,2;2,1;43,24;85
Oslo - Blindern;SN18700;20.01.2024 05:00;0;-15,5;0,5;43,1;86
Oslo - Blindern;SN18700;20.01.2024 06:00;0;-15,7;1,1;43,06;86
Oslo - Blindern;SN18700;20.01.2024 07:00;0;-15,4;2;43,02;86
Oslo - Blindern;SN18700;20.01.2024 08:00;0;-15,2;1,3;42,93;86
Oslo - Blindern;SN18700;20.01.2024 09:00;0;-15,7;1,3;42,91;84
Oslo - Blindern;SN18700;20.01.2024 10:00;0;-15,7;0,6;42,86;86
Oslo - Blindern;SN18700;20.01.2024 11:00;0;-12,7;0,9;42,81;87
Oslo - Blindern;SN18700;20.01.2024 12:00;0;-11,6;0,3;42,81;79
Oslo - Blindern;SN18700;20.01.2024 13:00;0;-10,5;1,7;42,79;75
Oslo - Blindern;SN18700;20.01.2024 14:00;0;-11,5;0,4;42,76;75
Oslo - Blindern;SN18700;20.01.2024 15:00;0;-10,8;0,7;42,74;76
Oslo - Blindern;SN18700;20.01.2024 16:00;0;-10,4;0,7;42,63;79
Oslo - Blindern;SN18700;20.01.2024 17:00;0;-10,3;1,5;42,66;79
Oslo - Blindern;SN18700;20.01.2024 18:00;0,3;-10,2;1,8;43,75;88
Oslo - Blindern;SN18700;20.01.2024 19:00;0,1;-9,6;0,7;44,9;87
Oslo - Blindern;SN18700;20.01.2024 20:00;0;-10,3;0,5;44,8;85
Oslo - Blindern;SN18700;20.01.2024 21:00;0,2;-9,1;0,9;44,96;89
Oslo - Blindern;SN18700;20.01.2024 22:00;0,2;-8,9;2,3;45,13;90
Oslo - Blindern;SN18700;20.01.2024 23:00;0,1;-8,5;2,5;45,2;90
Oslo - Blindern;SN18700;21.01.2024 00:00;0;-8,4;2,8;45,04;89
Oslo - Blindern;SN18700;21.01.2024 01:00;0;-8,1;3;44,85;91
Oslo - Blindern;SN18700;21.01.2024 02:00;0;-7,9;1,6;44,78;91
Oslo - Blindern;SN18700;21.01.2024 03:00;0,1;-7,9;1,2;44,87;92
Oslo - Blindern;SN18700;21.01.2024 04:00;0;-8,1;0,7;44,82;92
Oslo - Blindern;SN18700;21.01.2024 05:00;0;-8,1;0,6;44,76;92
Oslo - Blindern;SN18700;21.01.2024 06:00;0;-7,9;0,7;44,62;94
Oslo - Blindern;SN18700;21.01.2024 07:00;0,1;-6,9;1;44,52;96
Oslo - Blindern;SN18700;21.01.2024 08:00;0,1;-6,2;1,3;44,49;97
Oslo - Blindern;SN18700;21.01.2024 09:00;0,3;-5,2;2,5;44,45;97
Oslo - Blindern;SN18700;21.01.2024 10:00;0,2;-4;1,5;44,44;98
Oslo - Blindern;SN18700;21.01.2024 11:00;0,9;-3,4;1,4;44,72;98
Oslo - Blindern;SN18700;21.01.2024 12:00;0,8;-1,4;2;44,84;99
Oslo - Blindern;SN18700;21.01.2024 13:00;1;0,4;5,7;44,7;97
Oslo - Blindern;SN18700;21.01.2024 14:00;0,2;0,5;4,6;44,82;99
Oslo - Blindern;SN18700;21.01.2024 15:00;0;0,5;6;44,81;98
Oslo - Blindern;SN18700;21.01.2024 16:00;0;0,4;4,2;44,92;98
Oslo - Blindern;SN18700;21.01.2024 17:00;0,1;0,3;3,8;44,96;99
Oslo - Blindern;SN18700;21.01.2024 18:00;0,1;0,6;3,2;45,29;100
Oslo - Blindern;SN18700;21.01.2024 19:00;0;0,9;2,8;45,11;100
Oslo - Blindern;SN18700;21.01.2024 20:00;0;1,1;2;44,89;100
Oslo - Blindern;SN18700;21.01.2024 21:00;0;1,3;2,2;44,65;100
Oslo - Blindern;SN18700;21.01.2024 22:00;0;1,2;1,1;44,39;100
Oslo - Blindern;SN18700;21.01.2024 23:00;0,4;1,6;1,4;43,76;100
Oslo - Blindern;SN18700;22.01.2024 00:00;0,6;2,3;1,7;43,37;100
Oslo - Blindern;SN18700;22.01.2024 01:00;1,4;-;-;42,66;-
Oslo - Blindern;SN18700;22.01.2024 02:00;1,2;2,3;5,3;42,35;97
Oslo - Blindern;SN18700;22.01.2024 03:00;1,5;3,2;6;41,8;97
Oslo - Blindern;SN18700;22.01.2024 04:00;0,6;3,2;6,3;41,72;96
Oslo - Blindern;SN18700;22.01.2024 05:00;1,3;2,7;7,5;41,52;96
Oslo - Blindern;SN18700;22.01.2024 06:00;0,2;3,2;4;41,34;97
Oslo - Blindern;SN18700;22.01.2024 07:00;0,5;3,7;5,7;41,13;98
Oslo - Blindern;SN18700;22.01.2024 08:00;0,1;4,6;6,2;40,85;99
Oslo - Blindern;SN18700;22.01.2024 09:00;0;5,3;6,4;40,54;99
Oslo - Blindern;SN18700;22.01.2024 10:00;0;5,4;7,6;39,86;96
Oslo - Blindern;SN18700;22.01.2024 11:00;0;5;5,9;38,66;94
Oslo - Blindern;SN18700;22.01.2024 12:00;0;5,1;7,2;38,42;90
Oslo - Blindern;SN18700;22.01.2024 13:00;0;5,3;8,5;38,16;86
Oslo - Blindern;SN18700;22.01.2024 14:00;0;5,9;8,4;37,84;79
Oslo - Blindern;SN18700;22.01.2024 15:00;0;7;6,7;37,62;69
Oslo - Blindern;SN18700;22.01.2024 16:00;0;7,1;6,5;37,49;62
Oslo - Blindern;SN18700;22.01.2024 17:00;0;6,1;5,6;37,43;67
Oslo - Blindern;SN18700;22.01.2024 18:00;0;5,6;6,8;37,39;68
Oslo - Blindern;SN18700;22.01.2024 19:00;0;5,7;4,6;37,36;64
Oslo - Blindern;SN18700;22.01.2024 20:00;0;5,2;5,1;37,33;64
Oslo - Blindern;SN18700;22.01.2024 21:00;0;4,4;5,1;37,27;70
Oslo - Blindern;SN18700;22.01.2024 22:00;0;3,5;5,1;37,22;74
Oslo - Blindern;SN18700;22.01.2024 23:00;0;3,4;3,8;37,18;72
Oslo - Blindern;SN18700;23.01.2024 00:00;0;3,4;4,2;37,14;76
Oslo - Blindern;SN18700;23.01.2024 01:00;0;3,3;2,5;37,12;78
Oslo - Blindern;SN18700;23.01.2024 02:00;0;3,6;4,6;37,09;76
Oslo - Blindern;SN18700;23.01.2024 03:00;0;2,7;3,5;37,07;82
Oslo - Blindern;SN18700;23.01.2024 04:00;0;3,9;3,8;37,03;74
Oslo - Blindern;SN18700;23.01.2024 05:00;0;4,7;4,5;36,99;66
Oslo - Blindern;SN18700;23.01.2024 06:00;0;4,8;3,6;36,95;65
Oslo - Blindern;SN18700;23.01.2024 07:00;0;7,2;6,3;36,9;48
Oslo - Blindern;SN18700;23.01.2024 08:00;0;6,9;3,6;36,85;49
Oslo - Blindern;SN18700;23.01.2024 09:00;0;6,2;1,9;36,82;50
Oslo - Blindern;SN18700;23.01.2024 10:00;0;6,7;3,3;36,77;48
Oslo - Blindern;SN18700;23.01.2024 11:00;0;7,7;3,8;36,73;44
Oslo - Blindern;SN18700;23.01.2024 12:00;0;8,3;4,1;36,73;42
Oslo - Blindern;SN18700;23.01.2024 13:00;0;8,6;2,6;36,67;40
Oslo - Blindern;SN18700;23.01.2024 14:00;0;8;3,8;36,64;43
Oslo - Blindern;SN18700;23.01.2024 15:00;0;7,3;2,4;36,64;46
Oslo - Blindern;SN18700;23.01.2024 16:00;0;5,8;3,5;36,64;50
Oslo - Blindern;SN18700;23.01.2024 17:00;0;3,5;1,1;36,64;61
Oslo - Blindern;SN18700;23.01.2024 18:00;0;0,6;0,7;36,63;73
Oslo - Blindern;SN18700;23.01.2024 19:00;0;0,2;2,1;36,6;77
Oslo - Blindern;SN18700;23.01.2024 20:00;0;0,2;1,5;36,62;78
Oslo - Blindern;SN18700;23.01.2024 21:00;0;0,1;0,2;36,56;80
Oslo - Blindern;SN18700;23.01.2024 22:00;0;0,7;1,9;36,58;77
Oslo - Blindern;SN18700;23.01.2024 23:00;0;2;3,7;36,54;75
Oslo - Blindern;SN18700;24.01.2024 00:00;0,7;2,4;3,8;36,27;94
Oslo - Blindern;SN18700;24.01.2024 01:00;2,1;2,4;2,7;36,13;98
Oslo - Blindern;SN18700;24.01.2024 02:00;2;1,6;2,2;36,01;97
Oslo - Blindern;SN18700;24.01.2024 03:00;2,4;0,3;1,1;37,49;98
Oslo - Blindern;SN18700;24.01.2024 04:00;0,6;0,8;2,8;37,31;99
Oslo - Blindern;SN18700;24.01.2024 05:00;0,9;1,1;2,2;37,17;98
Oslo - Blindern;SN18700;24.01.2024 06:00;0,2;1,1;3;37,04;99
Oslo - Blindern;SN18700;24.01.2024 07:00;0,2;1;2,8;36,94;99
Oslo - Blindern;SN18700;24.01.2024 08:00;0;1,2;2,3;36,81;99
Oslo - Blindern;SN18700;24.01.2024 09:00;0;1,1;2,2;36,68;99
Oslo - Blindern;SN18700;24.01.2024 10:00;0;1,3;2;36,69;99
Oslo - Blindern;SN18700;24.01.2024 11:00;0;1,5;0,8;36,6;98
Oslo - Blindern;SN18700;24.01.2024 12:00;0;2,3;1,1;36,55;95
Oslo - Blindern;SN18700;24.01.2024 13:00;0;2,2;1,1;36,36;93
Oslo - Blindern;SN18700;24.01.2024 14:00;0;2,2;1,8;36,24;90
Oslo - Blindern;SN18700;24.01.2024 15:00;0;2,2;0,8;36,16;89
Oslo - Blindern;SN18700;24.01.2024 16:00;0;2;1,7;35,99;91
Oslo - Blindern;SN18700;24.01.2024 17:00;0;1,4;1,6;35,93;92
Oslo - Blindern;SN18700;24.01.2024 18:00;0;1,4;1,7;35,9;90
Oslo - Blindern;SN18700;24.01.2024 19:00;0;1,3;0,7;35,87;91
Oslo - Blindern;SN18700;24.01.2024 20:00;0;0,3;0,6;35,84;95
Oslo - Blindern;SN18700;24.01.2024 21:00;0;-0,1;0,6;35,79;98
Oslo - Blindern;SN18700;24.01.2024 22:00;0;0,5;1,6;35,77;98
Oslo - Blindern;SN18700;24.01.2024 23:00;0;0;0,8;35,75;97
Oslo - Blindern;SN18700;25.01.2024 00:00;0;-0,7;1,6;35,73;97
Oslo - Blindern;SN18700;25.01.2024 01:00;0;0;2,3;35,69;95
Oslo - Blindern;SN18700;25.01.2024 02:00;0;-0,1;2,3;35,67;95
Oslo - Blindern;SN18700;25.01.2024 03:00;0;-0,1;0,7;35,66;96
Oslo - Blindern;SN18700;25.01.2024 04:00;0;-0,7;0,5;35,66;97
Oslo - Blindern;SN18700;25.01.2024 05:00;0;-1,5;1,3;35,62;98
Oslo - Blindern;SN18700;25.01.2024 06:00;0;-1,9;0,5;35,55;99
Oslo - Blindern;SN18700;25.01.2024 07:00;0;-1,4;0,7;35,6;97
Oslo - Blindern;SN18700;25.01.2024 08:00;0;-1,4;1,3;35,6;98
Oslo - Blindern;SN18700;25.01.2024 09:00;0;-1,6;0,8;35,49;99
Oslo - Blindern;SN18700;25.01.2024 10:00;0;-1,1;1,3;35,56;98
Oslo - Blindern;SN18700;25.01.2024 11:00;0;0,6;0,8;35,53;98
Oslo - Blindern;SN18700;25.01.2024 12:00;0;2,8;0,5;35,49;84
Oslo - Blindern;SN18700;25.01.2024 13:00;0;3,4;1,7;35,5;79
Oslo - Blindern;SN18700;25.01.2024 14:00;0;3,2;0,5;35,47;80
Oslo - Blindern;SN18700;25.01.2024 15:00;0;2,9;1,8;35,47;75
Oslo - Blindern;SN18700;25.01.2024 16:00;0;0,9;1,9;35,5;89
Oslo - Blindern;SN18700;25.01.2024 17:00;0;-0,4;1,7;35,49;95
Oslo - Blindern;SN18700;25.01.2024 18:00;0;-0,8;3;35,44;93
Oslo - Blindern;SN18700;25.01.2024 19:00;0;-1,9;0,3;35,38;92
Oslo - Blindern;SN18700;25.01.2024 20:00;0;-1,8;3;35,38;93
Oslo - Blindern;SN18700;25.01.2024 21:00;0;-2,5;1,6;35,39;94
Oslo - Blindern;SN18700;25.01.2024 22:00;0;-3;1,7;35,38;94
Oslo - Blindern;SN18700;25.01.2024 23:00;0;-3,3;1,6;35,34;96
Oslo - Blindern;SN18700;26.01.2024 00:00;0;-3,5;0,6;35,35;96
Oslo - Blindern;SN18700;26.01.2024 01:00;0;-3,4;1,2;35,43;95
Oslo - Blindern;SN18700;26.01.2024 02:00;0;-3;0,7;35,35;95
Oslo - Blindern;SN18700;26.01.2024 03:00;0;-3,1;0,7;35,34;95
Oslo - Blindern;SN18700;26.01.2024 04:00;0;-2,3;1,5;35,4;95
Oslo - Blindern;SN18700;26.01.2024 05:00;0;-1,4;0,3;35,4;94
Oslo - Blindern;SN18700;26.01.2024 06:00;0;-0,9;1,6;35,4;92
Oslo - Blindern;SN18700;26.01.2024 07:00;0,1;-0,6;1,9;35,42;98
Oslo - Blindern;SN18700;26.01.2024 08:00;0,9;0,2;2,1;36,35;99
Oslo - Blindern;SN18700;26.01.2024 09:00;1;0,4;1,6;37,45;99
Oslo - Blindern;SN18700;26.01.2024 10:00;0,5;0,6;1,6;37,81;99
Oslo - Blindern;SN18700;26.01.2024 11:00;1,3;0,4;1,3;38,21;99
Oslo - Blindern;SN18700;26.01.2024 12:00;1,1;0,4;2,5;39;99
Oslo - Blindern;SN18700;26.01.2024 13:00;2,2;0,3;2,8;40,66;100
Oslo - Blindern;SN18700;26.01.2024 14:00;1,7;0,5;2,5;42,47;100
Oslo - Blindern;SN18700;26.01.2024 15:00;0,5;0,6;2,6;42,72;99
Oslo - Blindern;SN18700;26.01.2024 16:00;0,4;0,8;2,5;42,46;98
Oslo - Blindern;SN18700;26.01.2024 17:00;2,8;0,8;1,5;42,24;94
Oslo - Blindern;SN18700;26.01.2024 18:00;0;0,8;0,4;42,07;93
Oslo - Blindern;SN18700;26.01.2024 19:00;0;0,6;0,5;41,95;95
Oslo - Blindern;SN18700;26.01.2024 20:00;0;0,4;0,4;41,83;97
Oslo - Blindern;SN18700;26.01.2024 21:00;0;0,5;2,3;41,76;96
Oslo - Blindern;SN18700;26.01.2024 22:00;0;2,1;5,7;41,72;77
Oslo - Blindern;SN18700;26.01.2024 23:00;0;0,2;0,6;41,7;92
Oslo - Blindern;SN18700;27.01.2024 00:00;0;-0,7;0,5;41,7;94
Oslo - Blindern;SN18700;27.01.2024 01:00;0;-2;0,5;41,68;95
Oslo - Blindern;SN18700;27.01.2024 02:00;0;-2,5;1;41,59;95
Oslo - Blindern;SN18700;27.01.2024 03:00;0;-3,1;0,6;41,56;95
Oslo - Blindern;SN18700;27.01.2024 04:00;0;-4,1;0,2;41,57;95
Oslo - Blindern;SN18700;27.01.2024 05:00;0;-3,9;2,4;41,6;93
Oslo - Blindern;SN18700;27.01.2024 06:00;0;-4,6;1,2;41,51;93
Oslo - Blindern;SN18700;27.01.2024 07:00;0;-4,5;2,3;41,52;95
Oslo - Blindern;SN18700;27.01.2024 08:00;0;-4,9;2,6;41,47;93
Oslo - Blindern;SN18700;27.01.2024 09:00;0;-4,6;1,5;41,52;94
Oslo - Blindern;SN18700;27.01.2024 10:00;0;-2,9;1,2;41,38;91
Oslo - Blindern;SN18700;27.01.2024 11:00;0;-0,9;1;41,44;88
Oslo - Blindern;SN18700;27.01.2024 12:00;0;1,4;0,6;41,42;84
Oslo - Blindern;SN18700;27.01.2024 13:00;0;0,7;0,6;41,38;87
Oslo - Blindern;SN18700;27.01.2024 14:00;0;1,6;0,5;41,38;83
Oslo - Blindern;SN18700;27.01.2024 15:00;0;1,1;1,2;41,42;91
Oslo - Blindern;SN18700;27.01.2024 16:00;0;1,3;0,5;41,4;94
Oslo - Blindern;SN18700;27.01.2024 17:00;0;2,2;2,4;41,4;97
Oslo - Blindern;SN18700;27.01.2024 18:00;0;1,7;1,6;41,4;98
Oslo - Blindern;SN18700;27.01.2024 19:00;0;1,2;0,8;41,39;99
Oslo - Blindern;SN18700;27.01.2024 20:00;0;0,2;1,1;41,37;99
Oslo - Blindern;SN18700;27.01.2024 21:00;0;0,5;1,5;41,36;99
Oslo - Blindern;SN18700;27.01.2024 22:00;0;1,8;2,6;41,36;99
Oslo - Blindern;SN18700;27.01.2024 23:00;0;1,3;0,9;41,35;98
Oslo - Blindern;SN18700;28.01.2024 00:00;0;1,9;2,2;41,37;100
Oslo - Blindern;SN18700;28.01.2024 01:00;0;0,9;1;41,35;99
Oslo - Blindern;SN18700;28.01.2024 02:00;0;0,9;1,8;41,33;100
